"","Replicacao","Caso","MelhorResultado","PiorResultado","Media","DesvioPadrao","Tempo"
"203",26,"Caso3",2.09376139537198e-07,1128.48811073773,45.4277353064366,134.259241309677,487
"204",26,"Caso2",0.000968914894770023,1164.24637833295,70.217955125935,160.842215308303,1111
"205",26,"Caso7",12.4564133471944,1214.38357758402,319.516120012757,373.337830803215,5088
"206",26,"Caso8",40.8603538867293,1137.89044982972,227.261845139862,314.710830669982,2481
"207",26,"Caso1",0.00102711227157215,1131.33299403001,71.0889201904862,163.185752326814,1118
"208",26,"Caso6",199.012483982707,1164.5828300254,242.618116069017,109.090352444784,1361
"209",27,"Caso4",2.09709810405911e-07,1115.04491779322,45.4995113133732,133.658582463152,480
"210",27,"Caso6",235.628908617469,1138.36956320793,243.213152125435,108.523897664136,1351
"211",27,"Caso2",0.00106684228842369,1176.47433258497,70.3972921048009,161.00134891815,1108
"212",27,"Caso3",1.46253000821162e-07,1133.68390373192,45.4151512939984,134.151583070738,485
"213",27,"Caso5",129.459678258602,1151.43003094366,151.408874921141,124.1213558785,507
"214",27,"Caso8",38.6445147594658,1183.89504119823,226.929367833212,314.543384811241,2466
"215",27,"Caso7",6.19960525040949,1152.67148317052,319.061243573228,373.135087754995,5095
"216",27,"Caso1",0.00134798802082514,1138.72041979999,71.4087246660394,163.5796025194,1111
"217",28,"Caso4",1.27448856801493e-07,1071.42086494371,45.6919425483381,133.908211816112,483
"218",28,"Caso2",0.000876165731597212,1143.4046187792,70.4896152263261,161.157399138246,1110
"219",28,"Caso7",4.84535669078275,1125.98789797693,318.178643730207,373.005055659655,5090
"220",28,"Caso3",5.04257172906364e-07,1145.37087348222,45.6824853105436,134.622311671796,485
"221",28,"Caso1",0.00080721644917503,1121.48969726014,71.2664520406811,163.392166597059,1122
"222",28,"Caso6",181.7456812079,1155.39533206846,241.733462857278,108.281412194659,1341
"223",28,"Caso5",122.556918519132,1229.71637402057,151.52723406737,123.776469663599,504
"224",28,"Caso8",26.3651750457961,1161.79975984961,227.41921099572,315.105147828167,2462
"225",29,"Caso7",7.8854330171032,1095.10779924279,318.584982381971,373.050646480715,5093
"226",29,"Caso4",3.13045575239812e-07,1167.71839086625,45.6389328185751,133.798377803246,485
"227",29,"Caso2",0.000800257258219972,1106.2643948825,70.5666140628911,161.239015701107,1113
"228",29,"Caso1",0.000739429651616774,1135.71095417457,71.2738058803355,163.534793126488,1722
"229",29,"Caso5",116.742864042959,1148.64598616329,151.603817606736,123.704945478146,509
"230",29,"Caso3",3.52075062437507e-07,1161.0277240012,45.9021386751766,134.950598383102,473
"231",29,"Caso6",192.817950083521,1172.62916492486,240.949562115726,108.110195541288,1354
"232",29,"Caso8",37.573789693726,1194.11888564921,228.450743666046,315.673291468448,2475
"233",30,"Caso1",0.000625522799623468,1120.5706842154,71.1562291766293,163.29753796959,1126
"234",30,"Caso6",280.773814128296,1123.61693551519,243.010724417791,108.003985835142,1388
"235",30,"Caso4",4.32111960435577e-07,1069.99296081557,45.6841075597943,133.858819920497,488
"236",30,"Caso2",0.00110570534934595,1083.65873216334,70.6194845775439,161.270488652722,1129
"237",30,"Caso5",108.617724046691,1224.64219349689,151.339202275153,123.6438116345,515
"238",30,"Caso8",26.1603080528821,1133.66667740036,229.200661648668,316.424539795777,2487
"239",30,"Caso3",2.39812607105705e-07,1169.92243488397,45.9568657888519,134.887095204755,474
"240",30,"Caso7",9.88378028375189,1118.63482806858,320.744702393221,373.68679509557,5106
